1998,9,4,5,1330,1315,1435,1425,WN,724,N505,65,70,54,10,15,SNA,SJC,342,3,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,1,8,4,839,830,1619,1603,UA,168,N583UA,280,273,263,16,9,SEA,IAD,2306,6,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,9,5,1353,1240,1445,1330,WN,266,N68,52,50,40,75,73,AUS,DAL,189,3,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,10,6,557,600,707,705,HP,2632,N184AW,250,245,235,2,-3,CMH,PHX,1671,6,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,4,3,1446,1445,1727,1715,NW,352,N349NW,101,90,76,12,1,MSP,IND,503,8,17,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,13,7,1852,1855,2139,2138,TW,798,N955U,167,163,150,1,-3,FLL,JFK,1069,5,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,8,6,1606,1600,1731,1729,CO,242,N19623,85,89,71,2,6,CLE,LGA,418,5,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,7,13,1,1759,1800,1917,1911,CO,1507,N68041,138,131,111,6,-1,MCO,IAH,853,8,19,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,17,7,1110,1100,1353,1357,NW,564,N311RC,103,117,85,-4,10,DEN,MSP,680,6,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,1,7,2139,2115,2246,2220,WN,917,N633,67,65,49,26,24,LAS,LAX,236,8,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,19,5,1423,1410,1757,1753,AA,1116,N875AA,154,163,124,4,13,DFW,CLE,1021,8,22,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,21,1,1221,1200,1313,1255,WN,76,N630,52,55,41,18,21,PDX,GEG,279,4,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,5,3,1601,1523,1843,1806,TW,640,N54351,102,103,79,37,38,STL,ATL,483,8,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,25,3,1516,1515,1735,1723,HP,2220,N164AW,79,68,53,12,1,SAN,PHX,304,6,20,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,27,6,828,820,955,956,DL,1271,N986DL,87,96,68,-1,8,ATL,RSW,515,3,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,31,1,1019,1020,1238,1226,AA,1118,N527AA,79,66,55,12,-1,ORD,DTW,235,6,18,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,14,4,1246,1240,1453,1439,UA,868,N527UA,187,179,158,14,6,MIA,ORD,1197,10,19,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,19,2,822,810,1019,1000,WN,994,N603,117,110,104,19,12,AUS,BNA,756,5,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,23,4,1510,1510,1559,1550,DL,1215,N520DA,109,100,81,9,0,SLC,SMF,532,4,24,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,22,2,1727,1720,1932,1934,UA,219,N1849U,305,314,278,-2,7,IAD,SEA,2306,3,24,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,13,2,2044,2045,2136,2134,AA,2596,N2CVAA,52,49,39,2,-1,AUS,DAL,189,7,6,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,8,7,1717,1602,1902,1745,TW,142,N920TW,105,103,78,77,75,CLE,JFK,425,17,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,13,5,1635,1625,1743,1735,WN,1201,N329,68,70,55,8,10,SJC,LAS,386,3,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,21,1,1732,1715,1852,1825,WN,1297,N672,80,70,68,27,17,ABQ,PHX,328,5,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,10,1,1630,1420,1918,1710,WN,204,N315,108,110,99,128,130,BHM,BWI,682,2,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,6,5,701,700,931,954,DL,915,N951DL,150,174,129,-23,1,BOS,ATL,946,7,14,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,9,7,1635,1550,1824,1735,DL,219,N723DA,289,285,259,49,45,ATL,SFO,2139,5,25,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,8,1,1033,1030,1125,1130,DL,1748,N414DA,52,60,41,-5,3,DCA,LGA,214,2,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,18,2,1845,1845,1943,1940,WN,175,N332,58,55,51,3,0,DAL,SAT,248,2,5,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,14,1,920,900,1013,955,WN,9,N302,53,55,45,18,20,DAL,HOU,239,1,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,28,7,1118,1118,1341,1337,AS,564,N960AS,143,139,132,4,0,PDX,SAN,933,4,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,20,3,1455,1450,1613,1615,WN,320,N609,78,85,67,-2,5,SAN,SFO,447,3,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,20,1,836,835,1233,1247,US,1934,N512AU,177,192,166,-14,1,IAH,PHL,1324,2,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,28,4,1825,1825,1915,1911,AS,530,N965AS,50,46,31,4,0,SEA,PDX,129,6,13,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,23,7,2058,2055,2210,2213,US,673,N898US,72,78,56,-3,3,PHL,GSO,365,3,13,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,31,7,1149,1135,1454,1450,UA,1058,N418UA,125,135,100,4,14,LAX,DEN,862,15,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,16,7,1745,1717,1953,1928,US,653,N971VJ,128,131,103,25,28,PHL,ATL,665,5,20,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,9,4,1549,1545,1640,1640,WN,43,N630,51,55,44,0,4,TUL,DAL,237,3,4,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,16,6,959,1000,1623,1622,DL,1424,N118DL,264,262,232,1,-1,SLC,JFK,1989,13,19,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,4,3,1146,1135,1301,1318,NW,945,N153US,195,223,174,-17,11,MSP,SEA,1399,4,17,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,10,2,2100,2100,2155,2150,WN,62,N624,55,50,44,5,0,HOU,DAL,239,2,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,13,5,2143,2110,2254,2228,UA,2076,N906UA,71,78,59,26,33,LAX,SFO,337,3,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,2,1,2103,2055,2155,2145,DL,1927,N978DL,52,50,29,10,8,ATL,TYS,152,5,18,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,19,6,1623,1605,1729,1705,WN,309,N60,66,60,55,24,18,MCI,OKC,313,2,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,26,5,1627,1620,1735,1738,UA,2045,N383UA,68,78,52,-3,7,SFO,LAX,337,8,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,28,7,1126,1125,1349,1343,UA,2605,N370UA,143,138,121,6,1,PDX,LAX,834,13,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,2,6,649,625,1232,1213,TW,482,N9403W,223,228,203,19,24,SEA,STL,1710,4,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,7,12,7,1000,1000,1123,1120,WN,1197,N321,83,80,56,3,0,PHX,LAX,370,10,17,0,NA,0,\N,\N,\N,\N,\N,Y
1998,1,8,4,1907,1900,2000,1955,WN,557,N372,53,55,40,5,7,LAS,BUR,223,2,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,25,6,831,822,1108,1039,US,167,N587US,337,317,305,29,9,PHL,PHX,2075,7,25,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,17,1,844,835,1027,1009,NW,101,N329NW,163,154,142,18,9,DCA,MSP,931,6,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,25,7,1517,1515,1752,1753,CO,1274,N93738,155,158,142,-1,2,TPA,EWR,998,6,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,19,1,2038,2030,2250,2228,DL,1432,N638DL,132,118,96,22,8,ATL,LGA,761,8,28,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,31,2,1001,935,1025,952,NW,165,N771NC,84,77,56,33,26,DTW,ORD,235,10,18,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,10,1,1627,1614,1927,1920,AA,1792,N2ASAA,120,126,97,7,13,ORD,SWF,714,3,20,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,8,2,2048,2010,2157,2143,TW,431,N954U,129,153,112,14,38,PHL,STL,813,2,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,3,6,656,620,732,651,DL,1729,N986DL,36,31,18,41,36,PNS,MOB,65,7,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,8,6,2047,2040,2202,2155,DL,1209,N378DL,135,135,105,7,7,CVG,OKC,756,6,24,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,3,2,901,855,1036,1044,AA,2375,N5CYAA,155,169,136,-8,6,ORD,EGE,1007,4,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,8,1,2107,2058,2222,2207,HP,2588,N157AW,75,69,60,15,9,RNO,LAS,345,6,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,13,7,1940,1935,2055,2057,DL,1696,N635DL,75,82,54,-2,5,DFW,JAN,408,4,17,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,19,4,1506,1500,2326,2315,CO,82,N14121,320,315,293,11,6,SFO,EWR,2565,5,22,0,NA,0,\N,\N,\N,\N,\N,Y
1998,1,11,7,1913,1845,1958,1940,NW,1541,N603NW,45,55,26,18,28,DTW,CLE,95,7,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,28,2,800,800,933,918,DL,329,N546DA,93,78,66,15,0,BTR,DFW,383,13,14,0,NA,0,\N,\N,\N,\N,\N,Y
1998,7,11,6,1726,1700,1759,1745,WN,419,N653,153,165,142,14,26,MCI,PHX,1044,5,6,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,24,2,2020,2020,2141,2136,CO,1507,N16893,141,136,115,5,0,IAH,DEN,861,6,20,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,21,5,1809,1757,1904,1855,AS,133,N742AS,55,58,45,9,12,DLG,ANC,329,4,6,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,20,5,959,950,1558,1541,UA,136,N782UA,239,231,213,17,9,SFO,ORD,1846,10,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,29,3,1901,1840,2047,2034,UA,2346,N337UA,106,114,90,13,21,SFO,SEA,679,4,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,6,2,2011,2005,2156,2213,NW,452,N614NW,105,128,88,-17,6,MEM,MSP,700,3,14,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,14,7,1009,1000,1109,1105,AA,443,N504AA,120,125,87,4,9,DCA,ORD,612,15,18,0,NA,0,\N,\N,\N,\N,\N,Y
1998,7,23,4,744,740,959,959,UA,1646,N990UA,135,139,120,0,4,IAH,ORD,925,5,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,17,4,1933,1935,2117,2110,CO,54,N14839,104,95,65,7,-2,CLE,EWR,404,13,26,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,29,2,1631,1629,1804,1756,CO,1653,N58545,93,87,73,8,2,TUL,IAH,429,9,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,17,4,2039,2038,2150,2145,CO,1633,N77780,71,67,45,5,1,IAH,MSY,305,3,23,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,24,1,806,805,1519,1514,US,158,N430US,253,249,234,5,1,PHX,PIT,1813,9,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,12,6,933,930,1121,1128,UA,741,N507UA,228,238,216,-7,3,ORD,SAN,1723,2,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,13,5,1840,1830,2007,1945,WN,1476,N654,87,75,64,22,10,OAK,LAX,337,11,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,15,5,926,755,1508,1331,TW,346,N9405T,222,216,207,97,91,LAX,STL,1593,3,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,16,3,1541,1540,1854,1856,UA,1258,N7457U,133,136,113,-2,1,DEN,IND,977,5,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,12,6,1827,1714,2014,1934,UA,127,N440UA,227,260,208,40,73,ORD,LAX,1745,8,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,10,5,1845,1835,2201,2200,NW,1767,N303US,136,145,114,1,10,MSP,DCA,931,7,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,23,1,847,815,1632,1548,NW,52,N326US,285,273,231,44,32,SFO,DTW,2079,4,50,0,NA,0,\N,\N,\N,\N,\N,Y
1998,7,24,5,1723,1721,1947,1937,US,702,N827US,144,136,118,10,2,MCO,PIT,834,6,20,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,18,3,1033,930,1148,1047,UA,501,N9006U,135,137,100,61,63,PHL,ORD,678,6,29,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,26,6,2156,2155,637,615,AA,476,N618AA,341,320,308,22,1,SFO,MIA,2585,7,26,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,18,2,1237,1220,1431,1408,NW,386,N759NW,114,108,86,23,17,DTW,BOS,632,8,20,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,13,5,1557,1552,1756,1747,US,806,N591US,119,115,99,9,5,FLL,CLT,631,7,13,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,24,5,1522,1520,1618,1616,DL,264,N639DL,56,56,36,2,2,ATL,SAV,215,4,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,15,7,1611,1600,1714,1700,WN,46,N656,63,60,52,14,11,HRL,HOU,276,3,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,24,2,731,720,902,905,UA,2754,N371UA,91,105,72,-3,11,PHX,DEN,602,5,14,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,10,2,751,748,1057,1040,CO,1014,N12510,126,112,96,17,3,IAH,ATL,689,5,25,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,12,3,604,601,934,928,UA,496,N350UA,150,147,128,6,3,SEA,DEN,1024,7,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,8,7,1840,1730,2209,2006,AA,41,N320AA,329,276,244,123,70,ORD,SFO,1846,4,81,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,17,5,1742,1740,2055,2058,UA,1716,N7452U,133,138,116,-3,2,SJC,DEN,948,6,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,18,5,1214,1020,1319,1125,WN,251,N696,65,65,46,114,114,STL,LIT,296,4,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,3,4,1857,1859,2242,2232,CO,1862,N27509,165,153,141,10,-2,IAH,GSO,986,3,21,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,9,1,712,715,828,822,CO,221,N17344,196,187,183,6,-3,SAT,LAX,1210,4,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,18,2,1740,1650,2006,1930,NW,1204,N776NC,86,100,69,36,50,STL,DTW,440,7,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,7,4,837,840,936,929,HP,2027,N312AW,119,109,101,7,-3,DEN,PHX,602,5,13,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,6,1,1516,1515,2008,2026,AA,502,N225AA,172,191,160,-18,1,SJC,AUS,1476,2,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,24,3,705,655,846,811,NW,736,N912RW,101,76,75,35,10,BIS,MSP,386,4,22,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,17,2,1230,1125,1352,1248,US,1699,N405US,82,83,70,64,65,IND,CLT,428,6,6,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,9,5,15,15,541,536,AA,632,N574AA,206,201,180,5,0,LAS,ORD,1515,9,17,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,23,3,1518,1515,1625,1618,AA,2038,N818AA,67,63,45,7,3,IAH,DFW,224,11,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,8,3,1634,1632,1928,1839,US,1471,N276AU,174,127,132,49,2,PHL,ATL,665,7,35,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,20,1,1709,1700,1922,1925,DL,629,N967DL,133,145,109,-3,9,LGA,ATL,761,7,17,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,30,4,1850,1850,2002,1955,DL,1783,N805EA,72,65,39,7,0,IAH,DFW,224,12,21,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,10,7,1330,1325,1433,1433,DL,529,N967DL,123,128,103,0,5,ATL,HOU,696,4,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,29,2,1710,1520,1804,1620,UA,2037,N390UA,54,60,42,104,110,LAX,LAS,236,4,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,3,4,616,615,1347,1337,DL,338,N610DL,271,262,243,10,1,SFO,CVG,2036,6,22,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,16,6,1146,1140,1416,1420,WN,986,N322,90,100,77,-4,6,BNA,MCO,616,3,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,28,1,2309,2305,2358,2400,WN,946,N691,49,55,37,-2,4,STL,MDW,251,3,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,6,1,1838,1835,1906,1905,UA,1161,N949UA,88,90,72,1,3,OKC,DEN,495,6,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,25,3,2240,2240,2323,2320,DL,248,N502DA,43,40,24,3,0,CVG,SDF,83,4,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,30,4,1355,1355,1534,1521,NW,1520,N768NC,99,86,68,13,0,DTW,ALB,488,3,28,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,22,2,1655,1625,2245,2246,DL,328,N627DL,230,261,194,-1,30,SLC,JFK,1989,10,26,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,27,1,2129,2130,2320,2301,CO,1214,N541NY,111,91,70,19,-1,IAH,BHM,562,6,35,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,13,5,1750,1749,1926,1920,US,407,N864US,96,91,84,6,1,CMH,LGA,478,7,5,0,NA,0,\N,\N,\N,\N,\N,Y
1998,1,4,7,1510,0,2101,0,AA,536,N446AA,231,229,203,70,68,PSP,ORD,1652,7,21,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,31,4,2202,2200,2336,2334,DL,240,N116DL,94,94,69,2,2,ATL,RSW,515,4,21,0,NA,0,\N,\N,\N,\N,\N,Y
1998,7,19,7,2149,1835,107,2214,NW,960,N8979E,138,159,122,173,194,MSP,RDU,981,4,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,27,4,800,805,859,851,US,994,N982VJ,59,46,34,8,-5,CMH,PIT,144,9,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,8,7,955,955,1116,1115,WN,754,N669,81,80,70,1,0,SNA,OAK,371,4,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,18,3,1600,1535,2051,2025,WN,1577,N386,171,170,151,26,25,LAS,HOU,1235,1,19,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,22,7,901,900,1051,1045,DL,941,N407DA,110,105,93,6,1,ORF,ATL,516,9,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,19,7,819,820,948,943,US,1515,N431US,89,83,73,5,-1,MDT,CLT,413,6,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,18,1,2131,2130,2259,2247,DL,1554,N750AT,88,77,53,12,1,ATL,RDU,356,4,31,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,15,7,1807,1600,1941,1727,NW,1073,N9331,94,87,64,134,127,MDW,MSP,349,6,24,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,15,7,2210,1930,56,2227,AA,988,N076AA,166,177,136,149,160,MIA,EWR,1086,9,21,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,21,1,628,630,702,701,DL,1729,N906DL,34,31,21,1,-2,PNS,MOB,65,4,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,3,2,1936,1935,2123,2130,NW,1721,N671MC,107,115,80,-7,1,RDU,DTW,501,19,8,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,24,2,658,700,817,801,AA,1537,N2DEAA,79,61,67,16,-2,RST,ORD,268,6,6,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,20,5,831,830,943,950,US,1021,N922VJ,72,80,50,-7,1,PHL,BOS,280,4,18,0,NA,0,\N,\N,\N,\N,\N,Y
1998,7,3,5,1703,1701,1755,1756,AA,1969,N483AA,172,175,154,-1,2,DFW,SAN,1171,2,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,25,1,1958,1958,28,25,HP,2279,N313AW,150,147,128,3,0,PHX,IAH,1009,8,14,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,31,7,1304,1220,2021,1954,NW,1598,N319US,257,274,219,27,44,SJC,DTW,2063,29,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,19,7,816,815,812,814,DL,985,N668DN,56,59,37,-2,1,ATL,BNA,214,7,12,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,26,3,1700,1700,1753,1750,WN,284,N68,53,50,37,3,0,IAH,DAL,217,3,13,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,6,5,815,800,925,902,DL,858,N514DA,70,62,47,23,15,ATL,GSO,306,4,19,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,17,3,1227,1225,1322,1329,US,322,N854US,55,64,40,-7,2,CLT,RIC,256,4,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,16,6,927,925,1037,1038,UA,2409,N911UA,70,73,58,-1,2,SFO,ONT,363,3,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,22,4,1743,1725,2009,1955,WN,1632,N87,86,90,78,14,18,MSY,TPA,487,4,4,0,NA,0,\N,\N,\N,\N,\N,Y
1998,8,10,1,1056,1100,1315,1307,US,980,N983VJ,79,67,59,8,-4,SBN,PIT,328,9,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,31,2,2034,2020,2239,2238,TW,475,N920TW,185,198,157,1,14,STL,SLC,1156,1,27,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,11,6,2313,2125,10,2220,WN,642,N610,57,55,45,110,108,LAS,SAN,258,3,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,6,2,2,659,659,921,857,DL,887,N910DN,202,178,171,24,0,DCA,DFW,1192,5,26,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,2,1,1056,1055,1742,1804,DL,810,N113DA,226,249,206,-22,1,LAX,CVG,1900,5,15,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,13,5,1321,1325,1635,1628,TW,658,N984Z,134,123,113,7,-4,STL,JAX,753,4,17,0,NA,0,\N,\N,\N,\N,\N,Y
1998,9,1,2,1304,1245,1615,1556,UA,246,N429UA,131,131,107,19,19,ORD,BOS,867,8,16,0,NA,0,\N,\N,\N,\N,\N,Y
1998,1,6,2,729,720,826,805,TW,203,N905TW,117,105,92,21,9,CLE,STL,487,5,20,0,NA,0,\N,\N,\N,\N,\N,Y
1998,12,22,2,1142,1140,1344,1330,CO,1061,N14639,182,170,154,14,2,EWR,STL,872,4,24,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,4,3,1512,1512,1729,1725,HP,2517,N175AW,77,73,62,4,0,LGB,PHX,355,4,11,0,NA,0,\N,\N,\N,\N,\N,Y
1998,5,5,2,1818,1750,1939,1917,CO,1058,N12507,81,87,70,22,28,CLE,BDL,475,4,7,0,NA,0,\N,\N,\N,\N,\N,Y
1998,11,23,1,2137,2135,2248,2303,AA,765,N259AA,131,148,117,-15,2,DFW,PHX,868,5,9,0,NA,0,\N,\N,\N,\N,\N,Y
1998,2,1,7,732,735,834,832,NW,1280,N96S,62,57,40,2,-3,MSP,GRB,252,4,18,0,NA,0,\N,\N,\N,\N,\N,Y
1998,3,29,7,2217,2045,2335,2213,NW,391,N983US,78,88,61,82,92,DTW,TYS,443,7,10,0,NA,0,\N,\N,\N,\N,\N,Y
1998,10,4,7,1854,1840,1943,1905,WN,523,N702,109,85,93,38,14,DTW,STL,440,3,13,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,2,4,1909,1905,2026,2033,NW,1195,N536US,257,268,226,-7,4,DTW,LAS,1750,5,26,0,NA,0,\N,\N,\N,\N,\N,Y
1998,4,18,6,1525,1523,1651,1653,AA,2014,N559AA,86,90,65,-2,2,BNA,ORD,409,10,11,0,NA,0,\N,\N,\N,\N,\N,Y
