2001	11	11	7	1739	1735	2127	2117	AA	530	N226A1	168	162	145	10.0	4.0	DFW	RIC	1158	6	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	7	3	1512	930	1616	1032	CO	1235	N16701	64	62	46	344.0	342.0	PVD	EWR	160	7	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	12	1	530	530	710	708	DL	878	-N904D	100	98	79	2.0	0.0	PBI	ATL	545	9	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	4	1	1800	1750	1900	1900	WN	1054	N367@@	60	70	53	0.0	10.0	ONT	PHX	325	2	5	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	21	7	1300	1300	1550	1531	DL	1950	N387D1	110	91	75	19.0	0.0	GEG	SLC	546	7	28	0	NA	0	\N	\N	\N	\N	\N	Y
2001	9	4	2	1901	1750	2024	1933	DL	899	N37438	83	103	65	51.0	71.0	BWI	CVG	430	6	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	10	7	1323	1320	1503	1501	MQ	3706	-N498M	100	101	78	2.0	3.0	LIT	DFW	304	19	3	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	4	1	1105	1040	1340	1317	DL	1522	N2815Ê	155	157	120	23.0	25.0	ATL	BOS	946	5	30	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	20	2	1248	1240	1530	1520	WN	2008	N757@@	102	100	83	10.0	8.0	SJC	PHX	621	2	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	24	6	1033	1005	1321	1305	US	91	N172‰Ê	348	360	320	16.0	28.0	PHL	SAN	2369	2	26	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	16	1	1509	1506	1620	1615	UA	2217	N949‰1	71	69	49	5.0	3.0	SFO	BUR	326	2	20	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	30	5	1457	1425	1534	1459	AQ	238	-N817A	37	34	22	35.0	32.0	HNL	OGG	100	4	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	16	2	2144	2045	2235	2140	CO	1685	N72824	51	55	36	55.0	59.0	IAH	CRP	201	4	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	28	3	1104	1105	1401	1347	UA	1670	N357‰1	117	102	95	14.0	-1.0	DEN	DFW	641	5	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	18	7	1259	1255	1416	1419	MQ	4884	-N286M	77	84	62	-3.0	4.0	SYR	JFK	209	8	7	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	24	5	1045	1025	1145	1130	WN	2374	N515@@	60	65	45	15.0	20.0	ONT	PHX	325	5	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	9	3	853	845	1043	1050	NW	1867	N767N3	110	125	80	-7.0	8.0	JFK	DTW	508	12	18	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	23	5	2116	2044	31	2355	AA	550	N2AJA1	135	131	96	36.0	32.0	DFW	SDF	733	3	36	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	30	3	819	815	1130	1135	CO	143	N67157	371	380	311	-5.0	4.0	EWR	LAX	2454	37	23	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	7	6	1200	1200	1303	1258	AS	367	N962A‚	63	58	33	5.0	0.0	SEA	GEG	224	4	26	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	5	6	620	616	814	814	HP	229	N164AÊ	114	118	91	0.0	4.0	SFO	PHX	651	6	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	9	6	4	2200	2105	19	2300	WN	256	N790@@	79	55	45	79.0	55.0	MDW	DTW	229	8	26	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	14	6	1925	1849	2124	2045	HP	771	N327AÊ	119	116	98	39.0	36.0	PHX	SMF	647	4	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	7	2	1812	1744	2043	2023	HP	416	N315AÊ	91	99	78	20.0	28.0	PHX	COS	551	3	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	18	7	2241	2140	2344	2250	WN	2057	N314@@	63	70	46	54.0	61.0	BUR	OAK	325	7	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	2	1	830	755	944	910	CO	1423	N14655	74	75	45	34.0	35.0	EWR	ROC	246	6	23	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	6	2	1500	1435	1552	1535	WN	1575	N650@@	112	120	94	17.0	25.0	BWI	BHM	682	8	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	2	2	1815	1815	2059	2050	UA	912	N355‰1	164	155	130	9.0	0.0	MIA	IAD	921	3	31	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	19	7	1516	1514	1726	1740	UA	63	N543‰1	250	266	237	-14.0	2.0	ORD	SFO	1846	4	9	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	18	7	1624	1618	1904	1854	AS	483	N768A‚	160	156	140	10.0	6.0	LAX	SEA	954	5	15	0	NA	0	\N	\N	\N	\N	\N	Y
2001	10	24	3	1859	1845	2015	2024	DL	468	-N946D	76	99	68	-9.0	14.0	SRQ	ATL	445	7	1	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	26	4	1627	1615	2015	2021	TW	923	N708„Ê	228	246	208	-6.0	12.0	SJU	BOS	1674	9	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	6	3	1037	1035	1214	1215	NW	700	N1332‰	97	100	71	-1.0	2.0	DTW	BDL	548	3	23	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	14	2	1701	1700	1834	1848	AA	1859	N2AMA1	93	108	75	-14.0	1.0	BOS	DCA	399	4	14	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	30	4	901	850	1001	942	HP	432	N189AÊ	60	52	32	19.0	11.0	TUS	PHX	110	5	23	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	19	1	1556	1557	1818	1815	AA	1645	N258A1	262	258	232	3.0	-1.0	DFW	PDX	1616	5	25	0	NA	0	\N	\N	\N	\N	\N	Y
2001	10	14	7	2100	2055	2209	2205	WN	472	N306@@	69	70	60	4.0	5.0	ONT	SMF	389	4	5	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	15	6	1045	922	1211	1035	AA	759	N535A1	146	133	112	96.0	83.0	BWI	ORD	622	7	27	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	8	5	1224	1215	1313	1305	WN	2205	N683@@	49	50	38	8.0	9.0	ELP	ABQ	223	5	6	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	8	4	1039	1040	1201	1200	NW	868	N760N3	82	80	60	1.0	-1.0	MSY	MEM	349	7	15	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	26	5	1219	1155	1342	1329	DL	2138	-N977D	83	94	72	13.0	24.0	ATL	DCA	547	3	8	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	18	1	1901	1720	2159	2031	AA	1484	N2DCA1	118	131	96	88.0	101.0	ORD	HPN	738	5	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	6	2	2159	2200	122	121	NW	1076	N354NÊ	143	141	119	1.0	-1.0	MSP	BWI	936	7	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	7	3	1432	1425	1555	1605	MQ	4299	-N654M	83	100	68	-10.0	7.0	ORD	HSV	510	4	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	18	7	1755	1755	2125	2122	UA	77	N551‰1	390	387	356	3.0	0.0	EWR	SFO	2565	9	25	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	24	5	716	715	1414	1358	DL	608	-N602D	238	223	205	16.0	1.0	LAS	CVG	1678	8	25	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	14	4	2237	2145	2350	2305	WN	105	N731@@	73	80	60	45.0	52.0	SJC	SAN	417	3	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	30	4	2243	2215	2353	2319	NW	775	N718R3	70	64	44	34.0	28.0	MSP	OMA	282	4	22	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	6	2	2034	2036	2144	2143	CO	1807	N17128	190	187	161	1.0	-2.0	IAH	LAS	1222	7	22	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	25	7	846	846	1059	1044	HP	334	N164AÊ	133	118	97	15.0	0.0	DEN	PHX	602	9	27	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	10	5	2227	1635	2	1801	DL	1417	N2829Ê	95	86	69	361.0	352.0	CVG	ATL	373	5	21	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	5	1	1923	1921	2035	2029	MQ	3397	-N536M	72	68	40	6.0	2.0	DFW	SHV	190	6	26	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	23	3	1210	1210	1316	1315	WN	1554	N638@@	66	65	49	1.0	0.0	SAN	LAS	258	4	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	15	6	1142	1148	1312	1238	MQ	4373	-N642M	90	50	33	34.0	-6.0	CMI	ORD	135	6	51	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	29	6	1926	1915	2	10	CO	112	N24715	216	235	197	-8.0	11.0	EWR	BQN	1585	4	15	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	24	2	1025	1005	1205	1149	DL	925	N512D1	100	104	80	16.0	20.0	DCA	ATL	547	7	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	16	5	1110	1100	1400	1336	HP	2109	N662AÊ	350	336	320	24.0	10.0	EWR	LAS	2227	5	25	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	26	5	658	700	831	823	CO	1953	N36207	153	143	132	8.0	-2.0	TPA	IAH	787	10	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	12	5	1347	1335	1503	1457	DL	2150	-N122D	76	82	57	6.0	12.0	ATL	MCO	403	3	16	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	19	2	1905	1905	2133	2110	NW	309	N532‰‚	268	245	210	23.0	0.0	MSP	LAX	1536	16	42	0	NA	0	\N	\N	\N	\N	\N	Y
2001	9	26	3	1146	1144	1344	1347	AA	1271	N553A1	178	183	144	-3.0	2.0	ORD	ABQ	1118	15	19	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	23	3	625	625	834	830	WN	806	N321@@	69	65	45	4.0	0.0	PHX	ABQ	328	4	20	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	27	4	913	900	1103	1050	DL	1903	-N935D	170	170	136	13.0	13.0	CVG	AUS	958	8	26	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	24	5	919	835	1021	942	MQ	3643	-N646M	62	67	45	39.0	44.0	DFW	XNA	281	4	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	10	11	4	2107	2055	2313	2319	US	137	N601A‰	306	324	282	-6.0	12.0	PIT	SFO	2254	8	16	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	15	4	2041	2040	2347	2343	UA	670	N907‰1	126	123	103	4.0	1.0	ORD	LGA	733	4	19	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	7	5	1421	1422	1515	1514	CO	1487	N14816	54	52	37	1.0	-1.0	IAH	SAT	191	2	15	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	12	1	1059	1100	1206	1204	TW	106	N926„Ê	67	64	46	2.0	-1.0	MCI	STL	237	7	14	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	17	2	1311	1305	1549	1550	WN	518	N739@@	158	165	140	-1.0	6.0	SEA	PHX	1107	4	14	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	25	3	1615	1553	1709	1650	AA	739	N443A1	174	177	144	19.0	22.0	DFW	SAN	1171	3	27	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	25	3	930	855	1046	1026	UA	1723	N980‰1	76	91	61	20.0	35.0	ORD	LNK	466	2	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	9	19	3	801	730	809	749	UA	427	N569‰1	68	79	51	20.0	31.0	DTW	ORD	235	4	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	1	4	1555	1515	1847	1833	AA	1968	N519A1	112	138	91	14.0	40.0	ORD	EWR	719	9	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	16	5	1314	1251	1834	1818	AA	1401	N553A1	200	207	181	16.0	23.0	OAK	DFW	1456	8	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	21	1	736	700	1133	1031	NW	940	N942N@	177	151	134	62.0	36.0	MSP	RDU	981	3	40	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	22	2	630	630	927	907	US	1080	N448‰‚	177	157	130	20.0	0.0	TPA	PHL	920	35	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	8	6	1306	1210	1425	1337	UA	588	N374‰1	79	87	63	48.0	56.0	SAN	SFO	447	4	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	28	3	1119	1105	1300	1250	DL	2141	N513D1	101	105	82	10.0	14.0	SLC	FCA	532	5	14	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	3	6	920	920	1031	1016	AA	592	N2A„A1	71	56	35	15.0	0.0	DFW	OKC	175	3	33	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	19	5	1843	1700	2133	1911	NW	822	N773N3	110	71	66	142.0	103.0	MEM	ATL	332	12	32	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	4	6	933	930	1026	1025	WN	11	N345@@	53	55	40	1.0	3.0	DAL	HOU	239	3	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	25	7	1654	1700	2057	2023	CO	1186	N14653	183	143	92	34.0	-6.0	ORD	EWR	719	6	85	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	13	2	2054	2055	2358	2355	DL	447	-N130D	184	180	157	3.0	-1.0	LGA	FLL	1076	6	21	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	13	2	653	655	922	920	DL	887	N907D1	209	205	187	2.0	-2.0	DCA	DFW	1192	9	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	7	1	731	735	931	923	CO	415	N14668	120	108	75	8.0	-4.0	EWR	CLT	529	3	42	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	22	4	1916	1840	2005	1921	DL	1948	-N915D	109	101	90	44.0	36.0	SLC	ONT	558	6	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	22	1	1036	1030	1517	1511	UA	1508	N349‰1	161	161	139	6.0	6.0	DEN	CMH	1155	4	18	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	28	5	1044	1025	1201	1144	US	35	N170‰Ê	77	79	60	17.0	19.0	BWI	CLT	361	9	8	0	NA	0	\N	\N	\N	\N	\N	Y
2001	9	29	6	1214	1210	1345	1345	US	304	N862‰‚	91	95	77	0.0	4.0	CLT	CLE	430	3	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	9	18	2	923	915	1409	1408	AA	1696	N3CFA1	166	173	147	1.0	8.0	LAX	AUS	1242	5	14	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	7	3	908	910	1114	1055	NW	669	N89385	126	105	80	19.0	-2.0	GSO	DTW	460	9	37	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	29	7	900	850	1120	1103	DL	401	N513D1	140	133	119	17.0	10.0	CVG	RSW	879	5	16	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	23	3	1715	1700	1835	1815	WN	355	N627@@	80	75	60	20.0	15.0	LAX	PHX	370	6	14	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	1	3	718	715	804	814	DL	1862	N914D5	46	59	32	-10.0	3.0	TYS	ATL	152	7	7	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	13	2	1818	1805	1931	1910	WN	1143	N691@@	73	65	62	21.0	13.0	ABQ	TUS	321	2	9	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	30	1	2159	2200	627	608	TW	702	N636„Ê	328	308	307	19.0	-1.0	LAX	JFK	2475	6	15	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	25	7	1331	1310	1630	1619	NW	243	N308‰‚	179	189	155	11.0	21.0	FLL	DTW	1127	4	20	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	3	2	1014	950	1157	1126	US	1086	N776A‰	103	96	87	31.0	24.0	TPA	CLT	508	5	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	19	1	1419	1412	1759	1803	TW	312	N969„Ê	160	171	140	-4.0	7.0	SLC	STL	1156	5	15	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	26	4	2359	2357	755	722	HP	564	N914AÊ	296	265	261	33.0	2.0	LAS	MCO	2039	5	30	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	15	4	1049	1043	1302	1314	AA	2377	N2C‚A1	133	151	111	-12.0	6.0	MDW	DFW	797	10	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	30	5	624	625	747	743	DL	1163	-N126D	83	78	58	4.0	-1.0	ATL	TPA	406	6	19	0	NA	0	\N	\N	\N	\N	\N	Y
2001	10	14	7	2311	2135	31	2259	DL	2217	N106D1	80	84	59	92.0	96.0	ATL	MCO	403	5	16	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	6	1	1851	1855	2030	2025	DL	2374	-N305D	159	150	130	5.0	-4.0	RSW	IND	946	11	18	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	26	1	1650	1650	1819	1817	DL	768	N512D1	89	87	67	2.0	0.0	ATL	CMH	446	7	15	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	11	3	935	925	1035	1030	WN	1480	N690@@	60	65	51	5.0	10.0	SMF	BUR	358	3	6	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	18	6	1357	1355	\N	1940	UA	766	N503‰1	\N	225	\N	\N	2.0	PDX	ORD	1739	0	16	0	NA	1	\N	\N	\N	\N	\N	Y
2001	8	29	3	1942	1906	2146	2056	MQ	3683	-N545M	124	110	92	50.0	36.0	DFW	JAN	408	6	26	0	NA	0	\N	\N	\N	\N	\N	Y
2001	10	28	7	1918	1909	2052	2054	AA	1573	N442A1	214	225	195	-2.0	9.0	DFW	OAK	1456	10	9	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	16	5	1306	1310	1757	1754	CO	1124	N27734	171	164	147	3.0	-4.0	LAX	SAT	1210	3	21	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	3	6	1152	1106	1428	1355	AS	571	N795A‚	156	169	142	33.0	46.0	SAN	SEA	1050	4	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	16	5	1325	1120	1935	1709	UA	1038	N420‰1	250	229	204	146.0	125.0	SAN	ORD	1723	26	20	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	19	4	1042	935	1129	1029	US	1532	-N925Â	47	54	35	60.0	67.0	MDT	PIT	185	3	9	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	25	7	1558	1455	1717	1600	WN	1786	N685@@	79	65	53	77.0	63.0	LAX	SJC	308	2	24	0	NA	0	\N	\N	\N	\N	\N	Y
2001	11	8	4	922	924	1028	1027	AA	1427	N543A1	126	123	96	1.0	-2.0	DFW	DEN	641	7	23	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	24	3	853	849	1050	1044	HP	411	N328AÊ	117	115	93	6.0	4.0	COS	PHX	551	3	21	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	21	6	1750	1730	1910	1845	WN	2071	N734@@	80	75	68	25.0	20.0	LAX	PHX	370	5	7	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	15	5	1535	1525	1550	1540	WN	725	N523@@	75	75	61	10.0	10.0	SLC	LAS	368	2	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	12	7	914	855	1246	1237	AS	135	N609A‚	392	402	374	9.0	19.0	ORD	ANC	2846	6	12	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	12	1	937	942	1124	1051	AA	1411	N595A1	167	129	113	33.0	-5.0	RDU	ORD	647	8	46	0	NA	0	\N	\N	\N	\N	\N	Y
2001	10	1	1	1718	1645	1800	1754	AA	1205	N245A1	102	129	84	6.0	33.0	SYR	ORD	607	8	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	23	5	1435	1400	1653	1620	DL	488	N546D1	78	80	52	33.0	35.0	JAN	ATL	341	8	18	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	20	1	1155	1155	1444	1441	DL	905	N542D1	229	226	207	3.0	0.0	BOS	DFW	1562	5	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	22	7	2253	2228	2254	2237	AA	817	N283A1	121	129	101	17.0	25.0	DFW	TUS	813	3	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	16	5	1350	1345	1639	1644	UA	1276	N7277‰	109	119	94	-5.0	5.0	DEN	AUS	775	4	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	21	4	1204	1144	1317	1244	UA	500	N821‰1	73	60	45	33.0	20.0	ORD	IND	177	10	18	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	4	6	805	805	1108	1104	UA	574	N327‰1	123	119	102	4.0	0.0	DEN	STL	770	4	17	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	30	7	1034	1030	1242	1237	DL	512	N3753@	128	127	97	5.0	4.0	ATL	LGA	761	12	19	0	NA	0	\N	\N	\N	\N	\N	Y
2001	1	3	3	824	820	1057	1100	WN	1735	N672@@	93	100	78	-3.0	4.0	MSY	MCO	550	7	8	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	8	3	1634	1630	1800	1749	DL	1514	-N615D	86	79	66	11.0	4.0	CHS	ATL	259	9	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	29	7	816	815	1205	1210	TW	411	N969„Ê	169	175	153	-5.0	1.0	SLC	STL	1156	5	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	3	6	2057	2055	2351	4	UA	1246	N514‰1	114	129	94	-13.0	2.0	ORD	MHT	843	4	16	0	NA	0	\N	\N	\N	\N	\N	Y
2001	6	20	3	748	750	1157	1144	DL	588	N911D1	189	174	153	13.0	-2.0	DFW	DCA	1192	6	30	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	9	5	651	610	842	728	NW	829	N611N1	111	78	67	74.0	41.0	ICT	MEM	453	6	38	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	19	3	1908	1900	2035	2026	DL	1603	-N634D	87	86	68	9.0	8.0	RDU	ATL	356	8	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	10	13	6	1037	930	1132	1037	CO	97	N72821	115	127	96	55.0	67.0	IAH	ABQ	744	6	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	10	2	1204	1200	1436	1434	UA	61	N666‰1	272	274	221	2.0	4.0	ORD	SFO	1846	5	46	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	28	3	920	840	1053	1026	UA	2774	N366‰1	93	106	79	27.0	40.0	PHX	DEN	602	6	8	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	21	6	1520	1520	1749	1747	AA	1629	N3CMA1	269	267	232	2.0	0.0	ORD	SNA	1726	3	34	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	11	6	1127	1125	1249	1309	NW	155	N133J3	202	224	176	-20.0	2.0	MSP	SEA	1399	8	18	0	NA	0	\N	\N	\N	\N	\N	Y
2001	3	11	7	2109	2100	2317	2310	WN	1424	N651@@	68	70	54	7.0	9.0	LAX	PHX	370	4	10	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	20	1	1824	1755	1953	1934	DL	899	N37468	89	99	68	19.0	29.0	BWI	CVG	430	8	13	0	NA	0	\N	\N	\N	\N	\N	Y
2001	8	11	6	1205	1205	1357	1350	WN	1056	N606@@	112	105	94	7.0	0.0	JAX	BWI	663	4	14	0	NA	0	\N	\N	\N	\N	\N	Y
2001	12	4	2	1158	1155	1449	1450	DL	1880	N927D1	111	115	91	-1.0	3.0	IAH	ATL	689	9	11	0	NA	0	\N	\N	\N	\N	\N	Y
2001	7	31	2	1605	1545	1724	1705	WN	1758	N767@@	79	80	70	19.0	20.0	OAK	LAS	407	4	5	0	NA	0	\N	\N	\N	\N	\N	Y
2001	2	16	5	1504	1435	1701	1623	CO	278	N27734	117	108	73	38.0	29.0	CLE	EWR	404	5	39	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	19	4	1103	1050	1324	1310	WN	134	N349@@	141	140	128	14.0	13.0	SEA	LAS	866	4	9	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	12	6	1843	1840	2050	2105	AA	1149	N5CNA1	247	265	226	-15.0	3.0	ORD	LAX	1745	5	16	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	5	6	1924	1930	2107	2030	DL	1912	N8875È	103	60	56	37.0	-6.0	DFW	SHV	190	7	40	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	5	4	717	711	1105	1105	UA	570	N566‰1	168	174	145	0.0	6.0	ORD	FLL	1182	4	19	0	NA	0	\N	\N	\N	\N	\N	Y
2001	4	6	5	1936	1833	2138	1950	TW	254	N96211	122	77	66	108.0	63.0	STL	ORD	258	20	36	0	NA	0	\N	\N	\N	\N	\N	Y
2001	5	15	2	2130	2045	136	2349	UA	456	N936‰1	186	124	106	107.0	45.0	ORD	HPN	738	3	77	0	NA	0	\N	\N	\N	\N	\N	Y
